zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-05-04 02:44;https://twitter.com/p2000zaandam/status/1389380254549037057;;post;;902;p2000zaandam;902;0.5;;;P 1 BNH-01 (Middel BR) BR industrie [Ahold] Coffee Company Hoofdtocht Zaandam 110203 https://t.co/UBQZ6CglXr #p2000;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-05-04 02:44;https://twitter.com/Tom_zulu10/status/1389380255111057411;;post;;6924;Tom_zulu10;6924;1.1;;;02:44:16u |#Opschaling P 1 BNH-01 (Middel BR) BR industrie [Ahold] Coffee Company Hoofdtocht Zaandam 110203 | OPS: brandweer Noord Holland extra inzet | ^TZ;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-05-04 02:43;https://twitter.com/p2000zaandam/status/1389380249813753858;;post;;902;p2000zaandam;902;0.5;;;P 1 BNH-01 (Middel BR) BR industrie [Ahold] Coffee Company Hoofdtocht Zaandam 110203 https://t.co/Vs69qyIPRH #p2000;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-05-04 02:21;https://twitter.com/Hulpdiensten09/status/1389374474190008320;;post;;393;Hulpdiensten09;393;0.6;;;P 1 BNH-01 BR industrie [Ahold] Coffee Company Hoofdtocht Zaandam 13ALT 110292 110885 110664 110587 118032 118033 https://t.co/BqDGj1Hueu;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-05-04 02:20;https://twitter.com/p2000zaandam/status/1389374405202042882;;post;;902;p2000zaandam;902;0.5;;;P 1 BNH-01 BR industrie [Ahold] Coffee Company Hoofdtocht Zaandam 13ALT 110292 110885 110664 110587 118032 118033 https://t.co/2CjWQY2oKX #p2000;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-05-04 02:20;https://twitter.com/p2000zaandam/status/1389374407420809219;;post;;902;p2000zaandam;902;0.5;;;P 1 BNH-01 BR industrie [Ahold] Coffee Company Hoofdtocht Zaandam 13ALT 110292 110885 110664 110587 118032 118033 https://t.co/h52cmS3H4H #p2000;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-05-03 07:36;https://twitter.com/beleggen_com/status/1389091529390759939;;post;;4128;beleggen_com;4128;1.2;;;[Ahold] geeft een verkoopsignaal en de openstaande posities van de AEX-fondsen https://t.co/hFvwPv4igv https://t.co/umya3FTLlS;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-05-02 21:36;https://twitter.com/vleessoep/status/1388940353559015424;;post;3;108;vleessoep;108;1.4;;;Ik ga [Ahold], Shell, Thuisbezorgd, Unilever en KLM opkopen door een gigantische lening af te sluiten bij @ABNAMRO;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-30 19:11;https://twitter.com/IGNederland/status/1388179097881300992;;post;;4244;IGNederland;4244;0.8;;;#Unilever, [#Ahold Delhaize], en #JustEat Takeaway zijn uit de gratie bij beleggers. @RobbertM_IG bekijkt welke aandelen een veilig heenkomen kunnen bieden. Lees hier meer: https://t.co/IAk1Zn4Hbt  Verhoogde volatiliteit betekent een verhoogd risico op snel of groot verlies.;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-30 13:47;https://twitter.com/revisser/status/1388097656300376068;+;post;3;558;revisser;558;2.1;;;Kort en krachtig. M.i. koopkandidaten op de Nederlandse beurs ivm onderwaardering. [#Ahold] #Shell #AMG #Brunel #Prosus #Galapagos #OCI #FlowTraders #ING #Aegon. Doe ermee wat u wilt, tech m.i. inmiddels te ver doorgeschoten. #AEX #AMX #Beleggen #Koop;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-29 12:22;https://twitter.com/maartenkes/status/1387714020568862720;;post;4;1266;maartenkes;1266;0.6;;;Michiel Muller (Picnic) wordt door broer Frans ([Ahold]) uitgedaagd in Amersfoort, de stad waar Picnic zes jaar geleden begon:  https://t.co/vofHGx6zXq;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-29 08:29;https://twitter.com/kees120954/status/1387655155487813633;;post;5;1276;kees120954;1276;2.1;;;Unilever boven verwachting dit kan [Ahold] een trigger geven naar 22,80/23,20 forecast [Ahold] is extreem laag dat drukt enorm op de koers op dit moment [Ahold] is overnamekandidaat nummer 1 van de Aex @ArjanMackaaij;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-27 17:21;https://twitter.com/kees120954/status/1387064396787109890;;post;;1275;kees120954;1275;2.5;;;Ik verwacht uiterlijk donderdag een veeg omhoog bij [Ahold] maar [Ahold] heeft moeite met 23,20 het zal wel weer afketsen worden @ArjanMackaaij;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-27 16:04;https://twitter.com/BeVeeWeee/status/1387044903117488138;;post;;599;BeVeeWeee;599;1.8;;;#Delhaize mag zich dan wel een een maand lang Belhaize noemen, het blijft in handen van [Ahold], en is dus eigenlijk al jarenlang #Hollandaize;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-25 14:48;https://twitter.com/iHans2m/status/1386301061611376641;;post;;246;iHans2m;246;1.4;;;VEB - [Ahold Delhaize] is niet bang voor margedruk in de Verenigde Staten https://t.co/P9nosNqItE;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-25 00:21;https://twitter.com/moneymeisterNL/status/1386082802110803974;;post;;47;moneymeisterNL;47;0.7;;;Daar zijn ze! De recente dividenden die ik krijg uitgekeerd. Die ga ik direct herinvesteren. [#Ahold] #KPN #PostNL #beleggen #aandelen #passiefinkomen https://t.co/JT05RNJm01;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-23 10:45;https://twitter.com/bart_sluis/status/1385515077974044673;;post;;395;bart_sluis;395;1.6;;;De consument moet te horen krijgen dat voor dat lapje vlees op het bord in Brazilië een bos afbrandt https://t.co/49A44CG7uw via @trouw  Schrijver dezes heeft precies dezelfde naam als CEO [#Ahold Delhaize] Europe & Indonesia. @wouterkolk74;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-22 22:48;https://twitter.com/huckchuah/status/1385334756745699330;;post;;686;huckchuah;686;0.7;;;A strong vision on the aspired levels of transparency. A clear implementation approach. Successfully transitioned and managed throughout the organization. Read our client case about product transparency at [Ahold Delhaize] USA. #supplychain #kpmg https://t.co/tUX3x5KKeU;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-22 15:27;https://twitter.com/aldewereld/status/1385223663209705474;;post;;605;aldewereld;605;0.7;;;A strong vision on the aspired levels of transparency. A clear implementation approach. Successfully transitioned and managed throughout the organization. Read our client case about product transparency at [Ahold Delhaize] USA. #supplychain #kpmg   https://t.co/mv7x9wiYbe;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-22 08:27;https://twitter.com/wouterkolk74/status/1385118076295946243;-;post;7;619;wouterkolk74;619;4.6;;;🥩 Vlees verkocht in supermarkten is de grootste aanjager van #ontbossing in 🇧🇷 Brazilië. En [Ahold] en andere grote supermarkten scoren beroerd op de aanpak van ontbossing voor vlees.  https://t.co/WDXievPgHV;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-22 03:05;https://twitter.com/chilkathaiku/status/1385036934712635397;-;post;;89897;chilkathaiku;89897;0.5;;;[Ahold] steeplechase understood anecdotage indefinitely. #zelig ☮ https://t.co/QFp1sYgg3w;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-21 19:02;https://twitter.com/beurstweets/status/1384915354867077125;;post;;7128;beurstweets;7128;1;;;Slotcall: ASML doet het weer: AEX +1,3% en een rondje langs ASML, Heineken, KPN, Just Eat Takeawat, [Ahold], Akzo Nobel, Vopak, WDP, BAM, Heijmans en meer! https://t.co/TezcMPjddS;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-20 22:55;https://twitter.com/FD_Nieuws/status/1384611608576598016;;post;;115036;FD_Nieuws;115036;65.8;;;Schietpartij in filiaal Amerikaanse [Ahold]-dochter https://t.co/SeimVN3kIG;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-20 15:30;https://twitter.com/FloorDrees/status/1384499812725403652;;post;12;5540;FloorDrees;5540;2.4;;;Tomorrow @0x12b, Head of DevRel at @k6_io, @jasonhand, Senior Cloud Advocate at Microsoft, @cari_za, Cloud Native Engineer @containersoluti, Sven Mollinga, #SRE at @albertheijn, and Bart Rijnders, SRE at [Ahold Delhaize], join the #ContributingToday meetup: https://t.co/KC5qAuK1fu https://t.co/ITcKr6lwcD;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-19 22:01;https://twitter.com/FabiusDryxos/status/1384235718659084288;-;post;2;82;FabiusDryxos;82;3;;;Robert Swaak van de @ABNAMRO-bank vindt het maar lastig dat de leidinggevenden strafrechtelijk vervolgd worden. Hij is kennelijk [Ahold]'s Cees van der Hoeven vergeten en ook dat voorheen alleen mensen en niet rechtspersonen strafrechtelijk konden worden vervolgd. #nieuwsuur;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-19 17:53;https://twitter.com/beurstweets/status/1384173209180725254;;post;;7115;beurstweets;7115;1;;;Slotcall: Chippers onderuit en ABN Amro straalt: AEX -0,7% en een rondje langs de chippers, Ontex, ABN Amro, [Ahold], KON, Flow Traders, Prosus, Vastned, Heijmans, Neways, Beter Bed en meer! https://t.co/VI0XiA2Hkd;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-19 16:14;https://twitter.com/TechGrounds_NL/status/1384148477114871815;+;post;2;306;TechGrounds_NL;306;2.8;;;Wat zijn we trots op Jeffrey! Hij start binnenkort met een interim opdracht van 4 maanden bij [Ahold]. Wil jij je net als Jeffrey laten omscholen tot IT'er? Meld je aan ➡️ https://t.co/mzlIHNGEmD https://t.co/Z5WVX8s67b;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-19 12:00;https://twitter.com/RibwNR/status/1384084537882279939;;post;;123;RibwNR;123;3.1;;;De locatie Wijchen heeft de laatste tijd niet stilgezeten. Dankzij verschillende sponsors, zoals Hormes bouwmarkt, Remmits Wegenbouw, Pokon-Naturado en [Ahold] werd er samen met de bewoners stap voor stap een moestuin opgebouwd.    #participatie #ggz #ribw #groentetuin https://t.co/sL5y82LJUX;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-19 11:38;https://twitter.com/DelftAnalist/status/1384078911034650627;-;post;;1197;DelftAnalist;1197;1.3;;;#AEX Trendmeter - TOP: Arcelor, ASM Int, BE Semicon. FLOP: [Ahold], Unilever, TakeAway. https://t.co/r0YK4nZcyc;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-19 09:19;https://twitter.com/bart_sluis/status/1384043973455478790;;post;;396;bart_sluis;396;1.8;;;Daling #Bitcoin doet koers [Ahold] opveren.;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-18 10:03;https://twitter.com/MargotReesink/status/1383692644862205955;-;post;8;933;MargotReesink;933;6.4;;;Bij @albertheijn hebben ze opgezocht wat het woord 'b/vasmati' betekenD. 😱 De Nederlandse werkwoordspelling bleek nog een bruggetje te ver. Beste mensen van [Ahold] (of: het reclamebureau), jullie treffen het. Ik ben redacteur én ik heb ruimte in mijn agenda. #ZoMoeilijkIsHetNiet https://t.co/RBbKJKLkAl;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-17 14:31;https://twitter.com/FinancienZ/status/1383397637315907585;;post;2;291;FinancienZ;291;1.4;;;Bank of Montreal neemt belang in [Ahold Delhaize]   Bank of Montreal heeft een eerste belang in [Ahold Delhaize] gemeld. Dit bleek uit een melding in het kader van de Nederlandse Wet op het financieel toezicht, gedateerd op 13 april 2021. (1/2);twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-17 14:12;https://twitter.com/beurstweets/status/1383392814973669385;;post;;7112;beurstweets;7112;0.9;;;17 apr 2021 om 13:04 in nieuws Bank of Montreal neemt belang in [Ahold Delhaize] https://t.co/0jwW1ndvCy https://t.co/eCUBXz8bn1;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-17 13:18;https://twitter.com/beurstweets/status/1383379224896053248;;post;3;7111;beurstweets;7111;0.9;;;Bank of Montreal neemt belang in [Ahold Delhaize]: Bank of Montreal heeft een eerste belang in [Ahold Delhaize] gemeld. Dit bleek uit een melding in het kader van de Nederlandse Wet op het financieel toezicht, gedateerd op 13 april 2021. https://t.co/2J4zvh6Hz5 https://t.co/iIkZfQPYiN;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-17 12:01;https://twitter.com/FLSpringintveld/status/1383360006670618634;-;post;2;323;FLSpringintveld;323;1.2;;;https://t.co/e9PQQzLf09 [#Ahold] en #Jumbo kunnen mensen werkeloos maken zonder consequenties. Gooi die kostenposten Nederland uit. We hebben geen drol aan graaiers! En stuur de politici mee die niet zonder ze kunnen! @2eKamertweets #Economie #CoronaCrisis;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-17 10:17;https://twitter.com/tonivelos_NL/status/1383333870666354692;+;post;;77;tonivelos_NL;77;1.3;;;Beloning ceo [Ahold] naar 6 M€ De reorganisatie vindt plaats op een moment dat de Albert Heijn erg goed draait.Hij krijgt over afgelopen jaar een totale beloning van 6 miljoen €. Dat is 36 procent meer dan de bijna 4,4 miljoen euro van 1 jaar eerder.  https://t.co/TdY18l2GR3;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-16 22:16;https://twitter.com/bernardus57/status/1383152335355060227;;post;;134;bernardus57;134;1.7;;;Krijgen de acteurs in de [#Ahold] reclame nu ook minder salaris?;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-16 21:55;https://twitter.com/Quotenet/status/1383146941664661506;;post;;48111;Quotenet;48111;1.9;;;Populair: Quotes van de Dag: huizenprijzen opnieuw door het dak & voormalig topman [Ahold] overleden https://t.co/ZKeiPrx4lG https://t.co/HzXYq8jzlg;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-16 18:48;https://twitter.com/gidetuz/status/1383100070640422913;;post;;3747;gidetuz;3747;1.8;;;Zij zijn gespecialiseerd in minder loon...  #durfonzinteverkopen #AH  #AlbertHeijn [#Ahold] #specialisatie #managers #loonsverlaging #economie #financiën #detailhandel #Retail #hebzucht   #rupsjenooitgenoeg   https://t.co/v6FKxlRHCh;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-16 18:20;https://twitter.com/beurstweets/status/1383092837302996995;;post;;7110;beurstweets;7110;0.9;;;Slotcall: Nieuwe records: AEX +0,4% en een rondje langs de weeklijstjes, Besi, Just Eat Takeaway, [Ahold], ArcelorMittal, Flow Traders, Fagron, Ordina, Avantium en meer! https://t.co/hE8ayXbNPY;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-16 17:36;https://twitter.com/AdKoelewijn/status/1383081964123590662;+;post;;1034;AdKoelewijn;1034;2.7;;;Bij Albert Heijn kost de corona-zelftest € 6,99, bij Etos € 8,99. Bij Lidl wordt de test verkocht tegen inkoopprijs: € 2,94.  Concurrentieoverwegingen, natuurlijk, maar het is vooral weer een fijn staaltje binnenharken in tijden van corona van [Ahold].  https://t.co/baSD7waZhm;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-16 15:47;https://twitter.com/tombalfoort/status/1383054332300554243;-;post;;653;tombalfoort;653;5.3;;;WTF  De aandeelhouders van [Ahold Delhaize] stemden deze week in met de hogere beloning voor topman Frans Muller. Hij krijgt over afgelopen jaar een totale beloning van 6 miljoen euro. 36 procent meer dan de 4,4 miljoen euro van een jaar eerder.  https://t.co/r031MTu81Z;twitter;
"""Koninklijke Ahold"" OR ""Ahold"" O...";2021-04-16 15:46;https://twitter.com/martijndelahaye/status/1383054213102632967;;post;3;1762;martijndelahaye;1762;2;;;Beloning ceo [Ahold] naar 6 miljoen > Grote reorganisatie Albert Heijn raakt 7500 winkelmanagers > jongeren de dupe. ‘We doen het samen’ https://t.co/AHK1y7uZEc;twitter;
