zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Esso"" (src:twitter) extra:ispos...";2021-05-20 13:45;https://twitter.com/BartjeBork/status/1395345036963876871;;post;;120;BartjeBork;120;1.8;;;Nou, als nietig (en economisch verwaarloos) gebaar tank ik voortaan niet meer bij Shell en [Esso], de eigenaren van de NAM. #Groningen #aardbeving #gaswinning #schade #herstel #betaling #NAM  https://t.co/JvoDbkKY1S;twitter;
"""Esso"" (src:twitter) extra:ispos...";2021-05-20 12:38;https://twitter.com/ABergh10/status/1395328036304719875;;post;;67;ABergh10;67;1.8;;;#bakkie (@ [Esso] in IJzendijke, Zeeland) https://t.co/Oz7JUliQcz;twitter;
"""Esso"" (src:twitter) extra:ispos...";2021-05-19 13:53;https://twitter.com/OOVPersinfo/status/1394984478108491793;;post;;166;OOVPersinfo;166;0.5;;;Ongeval/Wegvervoer/Letsel prio 1 Scharmer Dikke Linde de [Esso] A7 Re - Dikke Linde https://t.co/AIpRcEt4jE;twitter;
"""Esso"" (src:twitter) extra:ispos...";2021-05-19 13:53;https://twitter.com/0002pgnidlem/status/1394984462241443844;;post;;109;0002pgnidlem;109;0.5;;;Ongeval/Wegvervoer/Letsel prio 1 Scharmer Dikke Linde de [Esso] A7 Re - Dikke Linde https://t.co/ilHqm9nEDU;twitter;
"""Esso"" (src:twitter) extra:ispos...";2021-05-19 13:53;https://twitter.com/markheikens/status/1394984459657744389;;post;;821;markheikens;821;0.6;;;Ongeval/Wegvervoer/Letsel prio 1 Scharmer Dikke Linde de [Esso] A7 Re - Dikke Linde https://t.co/XY3u6Y98dR;twitter;
"""Esso"" (src:twitter) extra:ispos...";2021-05-19 13:53;https://twitter.com/112Borger/status/1394984456893734917;;post;;703;112Borger;703;0.5;;;Ongeval/Wegvervoer/Letsel prio 1 Scharmer Dikke Linde de [Esso] A7 Re - Dikke Linde https://t.co/UVQ1xlAUbZ;twitter;
"""Esso"" (src:twitter) extra:ispos...";2021-05-19 13:53;https://twitter.com/vanoostmedia/status/1394984454414905344;;post;;1808;vanoostmedia;1808;1.2;;;Ongeval/Wegvervoer/Letsel prio 1 Scharmer Dikke Linde de [Esso] A7 Re - Dikke Linde https://t.co/mrmlNIWI5L;twitter;
"""Esso"" (src:twitter) extra:ispos...";2021-05-19 13:53;https://twitter.com/P2000Groningen/status/1394984438354882562;;post;;14739;P2000Groningen;14739;0.6;;;13:53:14 - Ongeval/Wegvervoer/Letsel prio 1 Scharmer Dikke Linde de [Esso] A7 Re - Dikke Linde;twitter;
"""Esso"" (src:twitter) extra:ispos...";2021-05-19 13:52;https://twitter.com/Tom_zulu10/status/1394984427613196290;;post;;6937;Tom_zulu10;6937;1.3;;;13:53:15u | Ongeval/Wegvervoer/Letsel prio 1 Scharmer Dikke Linde de [Esso] A7 Re - Dikke Linde | Politie Noord Nederland Groningen Persinformatie | ^TZ;twitter;
"""Esso"" (src:twitter) extra:ispos...";2021-05-18 20:03;https://twitter.com/Klacht_NL/status/1394715305046388736;;post;;1240;Klacht_NL;1240;0.6;;;Er is een nieuwe klacht gemeld over [Esso] op https://t.co/s8ifVv0DFc, zie https://t.co/aAnViB8Iwz Oplossen? https://t.co/Ls4T06i8Ff;twitter;
