zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Air France-KLM"" OR ""Air France""...";2021-05-04 16:19;https://twitter.com/BesteNieuws/status/1389585440701784064;;post;;6679;BesteNieuws;6679;1.5;;;Beeldend kunstenares maakt galajurk van mondkapjes voor bij de vaccinatie - RTV Rijnmond: Marion uit Rotterdam is beeldend kunstenares en heeft 25 jaar als stewardess gevlogen voor de [KLM] en haar voeten daar kapot… https://t.co/KSkGPM2i84 #nederland #nederlandsnews #nederlands https://t.co/gto5ctTpUm;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 15:58;https://twitter.com/FlyingDutchBlog/status/1389580077546024960;+;post;4;738;FlyingDutchBlog;738;4.7;;;Goed nieuws voor de gefortuneerden (of met een sloot FB miles): [Air France] heropent vandaag de La Première (First Class) Lounge op Parijs Charles de Gaulle. Daar heb je in ieder geval geen last van drukke gates en in de rij staan :);twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 15:24;https://twitter.com/AnastasiaSivach/status/1389571754415300619;+;post;;562;AnastasiaSivach;562;1.9;;;@thebestsocialNL Hallo. Als super lieve mensen van [KLM] Webcare gaan weer deelname doen bij jullie bij Beste Social Media Awards dan ik ga misschien 5-6 keer stemmen op hun!! Maar ze zijn grote winnaars overal voor mijn is!!!!;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 15:19;https://twitter.com/MissCarolina1/status/1389570461206450180;;post;2;111;MissCarolina1;111;0.7;;;[@KLM] Ik zie dat jullie binnenkort naar Belgrado gaan vliegen. Ook voor de terugreis vanuit Belgrado naar AMS is dan een negatieve PCR test nodig. Geven jullie informatie betreffende waar deze te halen of is dat aan de reiziger zelf om uit te zoeken?;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 15:15;https://twitter.com/1Holland/status/1389569458608431108;+;post;;4719;1Holland;4719;3.9;;;Zag net een reiger vliegen en landen. Leek de [@KLM] wel. 🙄😀 https://t.co/7OJ4Tzvc6x;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 14:38;https://twitter.com/1848nl_sv/status/1389560099404926978;;post;;847;1848nl_sv;847;1.1;;;'Antwoord op de vragen van het lid Van Raan over de activiteiten van de [KLM] Flight Academy (KFA)' https://t.co/g8yhh8XOI3;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 14:33;https://twitter.com/ABCOnlineMedia/status/1389558818485506049;;post;;4586;ABCOnlineMedia;4586;1;;;[KLM] Skyteam toestel landt voor het eerst op #Bonaire en #Aruba https://t.co/kBG4q38vSz #luchtvaartreizen #nieuws;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 14:06;https://twitter.com/maryfloor/status/1389552089542627328;;post;76;4410;maryfloor;4410;12.8;;;Wisten jullie dat Bernard en [KLM] de Nazi's na einde W.O.II hebben helpen vluchten naar Argentinië? 30.000 maar liefst ! En dat Max een katholieke achternicht is van WA;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 13:00;https://twitter.com/GeurtHuijgen/status/1389535408841760771;-;post;;857;GeurtHuijgen;857;2.8;;;Veelvoorkomend #wangedrag is 't uit politieke motieven weigeren #mondkapjes te dragen, overmatig drinken en fysiek of verbaal geweld  Weigeren #mondkapjesplicht uit politieke motieven? @2eKamertweets @MinVWS [@KLM]  #Corona #coronavirus #Coronamaatregelen #Coronawaanzin  Via @ndnl https://t.co/IEO4d1SHrb;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 12:34;https://twitter.com/Weekendtraders/status/1389528746638516227;;post;;1032;Weekendtraders;1032;1.1;;;Omzetstijging [Air France-KLM] aldus consensus analisten https://t.co/dXdJPXx0El #Beleggen #AEX #Aandelen;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 12:27;https://twitter.com/NRITMEDIA/status/1389527215306596352;;post;;3013;NRITMEDIA;3013;0.9;;;[KLM] vernieuwt volledig cabine-interieur van 14 Boeing 737-800’s https://t.co/PoHukT1NR0’s/?topicsid= https://t.co/SNmnjBmfCr;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 12:10;https://twitter.com/peterkulche/status/1389522751409561600;-;post;;545;peterkulche;545;3.5;;;We moeten [KLM] nu niet te hard bashen, maar ik vond hun duurzame pr-praatjes (terwijl ze ook adverteerden met citytrip vluchten naar Berlijn) een gotspe. #duurzaam @marketingpraat;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 11:24;https://twitter.com/HarryVeenendaal/status/1389511302704402432;;post;4;2176;HarryVeenendaal;2176;4.6;;;Wet een voelgoed verhaal. Twee vrienden uit #Gouda monsteren aan bij RAF 302 squadron. Leendert Jan Plesman (zoon v [KLM] oprichter) en Frans van Eijk (fotograaf/filmer). Beiden vliegen op de Spitfire talloze missies. Komen beiden om door Duits Flak geschut. Hieronder 2x Leendert https://t.co/eMEuioH23D;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 11:17;https://twitter.com/beurstweets/status/1389509369449041921;+;post;;7151;beurstweets;7151;0.8;;;Beurzen vandaag |  Kendrion, Besi, Shell  : De AEX-index is vanmorgen vrijwel vlak van start gegaan. [Air France-KLM] en Shell zijn de sterkste stijgers. Kendrion geeft 1,2% prijs na de publicatie van fraaie kwartaalcijfers. Na bijna een uur handel noteert… https://t.co/h19CXIZIAD;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 11:08;https://twitter.com/arne0903/status/1389507195507810304;;post;;68;arne0903;68;0.6;;;Onzekerheid troef, tanden op elkaar en doorzetten. [KLM] zal hierin slagen, AF nog steeds (!!!!) op te hoog kosten niveau. Geen ondernemers.. https://t.co/AwcL3XqXT4;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 10:51;https://twitter.com/Fl_TegenGeluid/status/1389502862942736386;;post;13;727;Fl_TegenGeluid;727;13.7;;;"""Tegen de klippen op houden onverstoorbare en plichtsgetrouwe [KLM]-bemanningen onmisbare luchtvaartverbindingen zoveel mogelijk in stand, schrijft Benno Baksteen.""  Meneer Baksteen framed graag dat [KLM] overloopt en ze heel druk hebben. / https://t.co/EoQPNu9ido";twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 10:43;https://twitter.com/GaryKeywood/status/1389501028337389568;;post;4;18376;GaryKeywood;18376;0.8;;;.[@KLM] still flying to #India even though #CovidIndia is out of control, money over peoples lives ! #COVIDー19 avoid this so called airline.;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 10:39;https://twitter.com/janverhaas/status/1389499952372592641;+;post;2;29971;janverhaas;29971;0.9;;;1/2 Waiting to board my [@KLM] flight to Schiphol. Reflecting on what was such an emotional World Champs. Massive thanks to the audience for doing all you had to do to attend. You made it so special! Also to our sponsor @Betfred for staying loyal to our sport through this pandemic.;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 10:38;https://twitter.com/TheDailyTurbo/status/1389499592849477633;;post;;13026;TheDailyTurbo;13026;1.4;;;Voor de liefhebbers van AIRFRANCE [KLM] de melding dat een rebound naar 5+ is gestart, steunstrepen (stop) op 4,60 en 4,567.....;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 09:36;https://twitter.com/wijnand38/status/1389484184083869702;;post;;53;wijnand38;53;1;;;Hoekstra kijkt alleen naar het belang van de ondernemer ([KLM]) maar nier naar het Nederlandse belang ⁉️⁉️ https://t.co/cxcxwS9zdX;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 09:11;https://twitter.com/BitViewEU/status/1389477817713315841;+;post;2;450;BitViewEU;450;1;;;Gezagvoerder [@KLM] vlucht AMS-BRS is een kanjer! Met neus scheef in de wind mooi aan de grond. Klasbak! [#KLM];twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 09:03;https://twitter.com/SchipholWatch/status/1389475682506395651;+;post;9;2373;SchipholWatch;2373;99.1;;;Miljarden staatssteun ontvangen, maar Benno Baksteen zet grote vraagtekens bij de goede bedoelingen van de regering met [KLM]. Hij blijft het virus liever ongelimiteerd rondvliegen.    https://t.co/I01dvZ2zFL;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 08:47;https://twitter.com/SchipholWatch/status/1389471651742552067;;post;3;2373;SchipholWatch;2373;99.1;;;Er komt weer een miljard euro staatssteun aan voor [KLM]. Kan hiervoor een opt-out regeling komen @WBHoekstra? https://t.co/yC78xvQBOz;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 08:30;https://twitter.com/UpintheSkyNL/status/1389467477604769792;;post;7;6862;UpintheSkyNL;6862;1.8;;;Tegen de klippen op houden onverstoorbare en plichtsgetrouwe [KLM]-bemanningen onmisbare luchtvaartverbindingen zoveel mogelijk in stand, schrijft Benno Baksteen. https://t.co/nfGUfiNegu;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 07:30;https://twitter.com/UpintheSkyNL/status/1389452260036464642;;post;;6862;UpintheSkyNL;6862;1.8;;;Al enige tijd staan [KLM]-vliegtuigen noodgedwongen geparkeerd op luchthaven Groningen Airport Eelde. Ondanks de trieste reden, leverde het ook mooie plaatjes op https://t.co/goDZ7fmIsu https://t.co/0eYNE1BPkt;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 03:13;https://twitter.com/MeteoKrommenie/status/1389387636691902468;+;post;;456;MeteoKrommenie;456;0.5;;;The latest Vliegvelden! https://t.co/03vbLOf67y Thanks to [@KLM] #belfast #amsterdam;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-04 00:44;https://twitter.com/lidavaliedia/status/1389350079170060291;;post;;441;lidavaliedia;441;2.9;;;[KLM]...spotje..wanneer jij er klaar voor bent... voor wat [KLM] ? een spuit een extra paspoort dan kun je lang wachten. Knuffelen een had vast houden er zijn voor iemand. Dat doe ik zonder al die oelige regels;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 23:34;https://twitter.com/tan_tan_ch/status/1389332467304132608;;post;;590;tan_tan_ch;590;0.6;;;[KLM] Royal Dutch Airlines KL867 KLM867 from AMS to KIX B777-200ER PH-BQI https://t.co/fN0sLKiYXt;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 22:48;https://twitter.com/rmaas/status/1389321083787128836;;post;;183;rmaas;183;3.6;;;20% van zakelijke reizigers komen niet terug volgens McKinsey. Significante impact voor [KLM] op het verdienmodel. Als herstel pas in 2024 wordt voorspeld, zijn maatregelen nu adequaat?  Voor [Air France-KLM] is het nog lang geen zomer. https://t.co/Jk8ePm6jUi #FD #Luchtvaart;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 21:55;https://twitter.com/Hein1982/status/1389307649645289474;;post;;626;Hein1982;626;1.5;;;Ik zag net een reclame waar ik zelf aan meebetaald heb. [#KLM];twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 21:51;https://twitter.com/ragnavanhummel/status/1389306612322537474;-;post;;1649;ragnavanhummel;1649;1.7;;;Die hele dure (hallo staatssteun) primetime reclame van [KLM] over een wereld die er nog lang niet is: ga. weg.;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 21:34;https://twitter.com/dereizigercronk/status/1389302428814614528;;post;3;183;dereizigercronk;183;0.8;;;[@KLM] ik vraag me af of jullie dit jaar weer naar @mspairport gaan vliegen of misschien volgend jaar?;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 21:26;https://twitter.com/BdrechtVliegen/status/1389300234262560779;;post;;109;BdrechtVliegen;109;0.6;;;Over 1.3 minuut vliegt [#KLM] vlucht KLM91Z richting het zuiden op een hoogte van 4.6km met 562km/h over #Barendrecht.;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 20:56;https://twitter.com/FD_Nieuws/status/1389292727863582725;;post;;115426;FD_Nieuws;115426;53.4;;;Voor [Air France-KLM] is het nog lang geen zomer https://t.co/sL4yOVeGBf;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 20:32;https://twitter.com/MartineMBee/status/1389286732152119296;-;post;2;4432;MartineMBee;4432;2.6;;;Dus [KLM] ontvangt staatssteun enzo en gooit er even een peperdure reclamecampagne tegenaan. Daar vind ik echt wat van.;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 20:22;https://twitter.com/Ahammelburg/status/1389284166383153153;-;post;;2119;Ahammelburg;2119;12.3;;;Verstopt achter de microfoon in studio @bnrnieuwsradio over mijn eerste weken in de #tweedekamer, de belachelijke #bonus voor topman #AirFrance-[#KLM] en hoe ik mij de komende jaren wereldwijd wil inzetten voor meer steun #lhbti en #gendergelijkheid.  #D66 #bnr #indemiddag https://t.co/gKF8fkKtQd;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 19:54;https://twitter.com/ABCOnlineMedia/status/1389277308356288514;;post;;4584;ABCOnlineMedia;4584;1;;;[KLM] Skyteam toestel landt voor het eerst op #Bonaire https://t.co/oBRqJG7SO8 #luchtvaartreizen #nieuws;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 19:00;https://twitter.com/Angela77615714/status/1389263654718218243;;post;;184;Angela77615714;184;2.8;;;[#KLM] Ik wil nooit meer anders. https://t.co/ydDdNfrIIB;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 18:22;https://twitter.com/ZiggySieg/status/1389253969596362754;+;post;6;723;ZiggySieg;723;2;;;Ik kreeg vandaag dit fantastische vintage [@KLM] koffertje uit de jaren '70 waar vroeger de stewardessen mee rondliepen. Ik ben verliefd! #klm #koffer https://t.co/bZiuM8Kz5e;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 17:48;https://twitter.com/ecotist/status/1389245376570478592;+;post;4;5520;ecotist;5520;1.2;;;[@KLM] I have a flight tomorrow from Amsterdam to LHR at 8:40am — what time should I check in? Thanks!;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 17:35;https://twitter.com/1848nl_sv/status/1389242244587261958;;post;;849;1848nl_sv;849;1.1;;;'Antwoord op de vragen van het lid Van Raan over de activiteiten van de [KLM] Flight Academy (KFA)' https://t.co/AE2EHm4OLB;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 17:28;https://twitter.com/YoungKLM/status/1389240415979704324;;post;;114;YoungKLM;114;0.5;;;Er is een nieuw event: YoungKLM Consultancy – Operational Excellence [KLM] at Cargo https://t.co/V2eSwXe2q2 #YoungKLM;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 15:31;https://twitter.com/stokkink/status/1389211041503059968;-;post;4;2074;stokkink;2074;3.7;;;Hey @Schiphol en [@KLM]. Bijna iedereen bij de checkinbalies heeft gedoe met testresultaten die nu uitgeprint moeten zijn (mocht eerst nog digitaal). Er is plek genoeg voor een paar printers in de vertrekhal, zou dat niet een idee zijn? https://t.co/Uo0vBDdm6S;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 15:16;https://twitter.com/veryboeing/status/1389207299902820353;;post;;680;veryboeing;680;0.4;;;[KLM] #B777 -306(ER) #PHBVS https://t.co/8UnasaXFMy;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 14:47;https://twitter.com/liannuyten/status/1389199857945137153;;post;2;748;liannuyten;748;1.2;;;Ik heb nog een [@KLM] voucher voor eerder geannuleerde vlucht wegens #COVID19, uitgegeven via @Dreizen maar waar kan ik dit nu verzilveren en geld terugkrijgen?;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 14:33;https://twitter.com/ABCOnlineMedia/status/1389196310805352448;;post;;4584;ABCOnlineMedia;4584;1;;;[KLM] laat 11 passagiers naar #Curaçao in Nederland achter vanwege coronadocumenten https://t.co/W4koE5uI0l #luchtvaartreizen #nieuws;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 14:21;https://twitter.com/hzenderink/status/1389193507546488832;;post;10;596;hzenderink;596;2.3;;;2. De vliegtuigen van de [@KLM] brengen de coronavarianten naar NL. Geen afstand in de vliegtuigen tussen de passagiers De Hepa filters werken absoluut niet tegen de verspreiding van het #coronavirus Stop nu met de vele miljarden richting de [@KLM]  Oerdom @WBHoekstra;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 14:04;https://twitter.com/DWijngaart/status/1389189181767888897;-;post;5;333;DWijngaart;333;0.7;;;[@KLM] wat een schandalige behandeling Iemand die net haar vader heeft verloren een uur op eigen kosten in de wacht en dan 1000,- laten betalen voor een enkeltje Bordeaux- Amsterdam voor 4 #staatssteun #schandalig @telegraaf @ADnl @volkskrant;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 13:59;https://twitter.com/BLOKmedia/status/1389187901263593472;;post;;80;BLOKmedia;80;0.6;;;Dresden brengt Vermeer en Nederland dichterbij https://t.co/fiOYHatni6  Johannes Vermeer en [KLM] brengen Dresden dichterbij.;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 13:53;https://twitter.com/DWijngaart/status/1389186366278414337;+;post;2;333;DWijngaart;333;0.7;;;Mijn Franse schoonvader overlijdt terwijl we onderweg zijn naar vliegveld. Moeten vlucht cancelen Volgens medewerker [@KLM] geen probleem...Omboekkosten E170,- enkeltje kind E340,-Totaal: 1000,- voor Bordeaux - Amsterdam voor 4 personen Dank voor de compassie! @Consumentenbond;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 12:44;https://twitter.com/KarendeLoos/status/1389168926941237252;;post;5;1329;KarendeLoos;1329;4.2;;;Al ruim een jaar niet gevlogen... [@KLM] wat mis ik jullie! En alle vrienden in het buitenland. En mijn vrijwilligerswerk voor @WomenonWings . Nog even geduld..... https://t.co/cg2RNC1mOx;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 12:22;https://twitter.com/Weekendtraders/status/1389163462455042060;;post;2;1031;Weekendtraders;1031;1.1;;;De AEX wacht op nieuwe impulsen en kan [Air France-KLM] weer opstijgen? https://t.co/Ky5x8zWWeF #AEX #Opties #Beleggen;twitter;
"""Air France-KLM"" OR ""Air France""...";2021-05-03 11:57;https://twitter.com/lynxbeleggen/status/1389157130763186178;;post;;5141;lynxbeleggen;5141;0.7;;;De AEX wacht op nieuwe impulsen en kan [Air France-KLM] weer opstijgen?  Lees hierover in de LYNX Technische Analyse AEX van @JustinBlekemole.  https://t.co/YsDDkzojrE  #Beleggen kent risico’s. U kunt meer dan uw inleg verliezen.;twitter;
