zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-19 09:00;https://twitter.com/StichtingKiemt/status/1394910879926439939;;post;;1698;StichtingKiemt;1698;0.7;;;Aanstaande donderdag 27 mei openen kiwa Nederland en [@Alliander] de eerste waterstof-demowoning van Nederland! De opening kan dan online gevolgd worden. #energie #waterstof #h2 #hydrogen #demowoning  https://t.co/uMOi9TCxZ3;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-19 08:30;https://twitter.com/Gerard0551957/status/1394903153544503297;+;post;26;516;Gerard0551957;516;3.5;;;BAM! Een zonnepark op loop afstand in De Vecht gaat voorlopig niet door. @janrotmans Bedankt! Zullen ze eindelijk wakker worden dat ze grote dakvlakken die geschikt zijn zoals [@Alliander] in Apeldoorn eerst vol moeten leggen kort naast het onderstation op het industrieterrein. https://t.co/jBqFEP8hkU;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-18 19:24;https://twitter.com/LianderNL/status/1394705483244711939;-;post;;19642;LianderNL;19642;3.3;;;#Stroomstoring #Azewijn #Etten (postcode 7045 en 7075). Onze monteurs zijn onderweg. De verwachte eindtijd is 21:30 uur. Meer informatie over deze storing is te vinden op https://t.co/8DsoxsBeN4. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-18 19:20;https://twitter.com/EdwinK19/status/1394704567481294850;;post;4;61;EdwinK19;61;0.7;;;@Gemeente_Lwd onkruid tegen over ons huis inmiddels rond knie hoogte, zit ook voor de deur van een hokje van liander(elektrische tijd hokje). Weet niet of het jullie verantwoording is of van [Liander]? https://t.co/tDz6Cct5jj;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-18 15:08;https://twitter.com/ENTSOG/status/1394641066444328963;+;post;;3123;ENTSOG;3123;0.7;;;👍Great discussion today at the green #hydrogen virtual summit on how TSOs and existing infra will handle offtake. Lots of interesting perspectives from @OpenGridEurope, [@Alliander], @honeywell and @GIEBrussels along with ENTSOG General Director Jan Ingwersen.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-18 13:41;https://twitter.com/AlleStoringen/status/1394619097095229441;-;post;;11180;AlleStoringen;11180;2.2;;;Volgens gebruikersmeldingen zijn er sinds 13:41 problemen bij [Liander]. https://t.co/PxtItyGdln Retweet als je ook problemen ondervindt #lianderstoring;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-17 11:47;https://twitter.com/LianderNL/status/1394228125983285250;-;post;4;19657;LianderNL;19657;3.1;;;#Stroomstoring #Muiden (postcode 1398) is opgelost. Excuses voor het ongemak. [#Liander].;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-17 09:00;https://twitter.com/Klacht_NL/status/1394186139192471553;-;post;;1239;Klacht_NL;1239;0.6;;;Er staan nog 67 klachten over [Liander] op https://t.co/s8ifVv0DFc die niet zijn opgelost, zie https://t.co/aY9W1Y4H55;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-17 08:47;https://twitter.com/LianderNL/status/1394182778472775681;-;post;;19658;LianderNL;19658;3.1;;;#Stroomstoring #Muiden (postcode 1398). Onze monteurs zijn onderweg. De verwachte eindtijd is 10:45 uur. Meer informatie over deze storing is te vinden op https://t.co/QQfnYBhz6h. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-16 18:31;https://twitter.com/ictbaneninnl/status/1393967249178775559;;post;;89;ictbaneninnl;89;0.4;;;Operational Netwerk Trainee bij [Alliander] https://t.co/16OixzKTQv;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-16 18:27;https://twitter.com/LianderNL/status/1393966247717576708;-;post;;19664;LianderNL;19664;3.2;;;#Stroomstoring #Alphen GLD (postcodes 6626) is opgelost. De oorzaak was een onvoorzien probleem in een verdeelstation Excuses voor het ongemak. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-16 13:50;https://twitter.com/LianderNL/status/1393896542009020421;-;post;;19669;LianderNL;19669;3.2;;;#Stroomstoring #Alphen e.o. (postcode 6626). Onze monteurs zijn ter plaatse. De verwachte eindtijd is 16:00 uur. Meer informatie over deze storing is te vinden op https://t.co/z3GUAuQfsJ. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-16 13:09;https://twitter.com/LianderNL/status/1393886341860106241;-;post;2;19672;LianderNL;19672;3.2;;;#Stroomstoring #Wamel #Dreumel e.o. (postcode 6624, 6626, 6659) is opgelost. Er is op dit moment nog geen oorzaak bekend. Excuses voor het ongemak. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-16 10:53;https://twitter.com/AlleStoringen/status/1393852028540137472;-;post;;11180;AlleStoringen;11180;2.2;;;Volgens gebruikersmeldingen zijn er sinds 10:53 problemen bij [Liander]. https://t.co/PxtItyGdln Retweet als je ook problemen ondervindt #lianderstoring;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-16 10:45;https://twitter.com/LianderNL/status/1393850114003947522;-;post;;19669;LianderNL;19669;3.2;;;#Stroomstoring #Wamel #Dreumel e.o. (postcode 6659). Onze monteurs zijn onderweg. De verwachte eindtijd is 12:45 uur. Meer informatie over deze storing is te vinden op https://t.co/TaO1fo5SUz. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-16 05:16;https://twitter.com/LianderNL/status/1393767193985302532;-;post;;19671;LianderNL;19671;3.2;;;#Stroomstoring #Stiens #Wyns (postcode 9051, 9091) is hersteld. Excuses voor het ongemak. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-16 04:21;https://twitter.com/LianderNL/status/1393753425192620035;-;post;;19671;LianderNL;19671;3.2;;;#Stroomstoring #Stiens #Wyns (postcode 9051, 9091). Onze monteurs zijn ter plaatse. De verwachte eindtijd is 05:30 uur. Er zitten 118 aansluitingen zonder stroom. Meer informatie over deze storing is te vinden op https://t.co/np2BhKiTlJ. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 19:25;https://twitter.com/Introversum1/status/1393618438216617986;;post;;634;Introversum1;634;1.6;;;Dat is wel een hele slimme meter, die in rekening brengt wat je zelf teruglevert via [Liander]. Dat is kassa voor de energiemaatschappij. #kassatv #kassa;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 19:24;https://twitter.com/kassa_bnnvara/status/1393618255810637826;-;post;6;37428;kassa_bnnvara;37428;25.1;;;Gerda heeft zonnepanelen, maar ontvangt daar jarenlang geen voordeel van. Sterker nog: ze betaalt 6,5 jaar te veel. Door een aansluitfout van [#Liander] wordt haar opbrengt als verbruik geregistreerd. Als Gerda geld terugvraagt, wordt ze van het kastje naar de muur gestuurd #Belbus;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 17:54;https://twitter.com/ictbaneninnl/status/1393595585979064325;;post;;90;ictbaneninnl;90;0.4;;;Data en System Engineer bij [Alliander] https://t.co/NrYeDofsy7;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 17:54;https://twitter.com/ictbaneninnl/status/1393595573136027660;;post;;90;ictbaneninnl;90;0.4;;;Netarchitect Energie(transport)systeem bij [Liander] https://t.co/QeNACbsGQZ;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 17:30;https://twitter.com/ICTerGezocht/status/1393589496558596102;;post;;1876;ICTerGezocht;1876;0.5;;;Vacature Technicus Datatransmissie & Telecommunicatie bij [Qirion] regio Noord Holland / Alkmaar #ict #vacatures #alkmaar #systemengineering #telecomengineer https://t.co/BZDcpZVZ64;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 14:08;https://twitter.com/LianderNL/status/1393538881467916291;-;post;4;19674;LianderNL;19674;2.8;;;Update #stroomstoring #Faenwalden: Vanwege een brand in een netruimte zitten er nog 37 aansluitingen zonder stroom. Er is een aggregaat onderweg voor verder herstel. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 12:37;https://twitter.com/AlleStoringen/status/1393515811051130883;-;post;;11184;AlleStoringen;11184;2;;;Volgens gebruikersmeldingen zijn er sinds 12:37 problemen bij [Liander]. https://t.co/PxtItyGdln Retweet als je ook problemen ondervindt #lianderstoring;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 12:25;https://twitter.com/LianderNL/status/1393512848157028353;-;post;4;19675;LianderNL;19675;2.8;;;#Stroomstoring #Feanwalden #Broeksterwald (postcode 9108, 9269). Onze monteurs zijn onderweg. De verwachte eindtijd is 14:30 uur. Meer informatie over deze storing is te vinden op https://t.co/v6jysDEBVx. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 11:56;https://twitter.com/Klacht_NL/status/1393505477007400961;;post;;1240;Klacht_NL;1240;0.6;;;Er is een nieuwe klacht gemeld over [Liander] op https://t.co/s8ifVv0DFc, zie https://t.co/fkLljaDKbd Oplossen? https://t.co/Ls4T06i8Ff;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-15 11:15;https://twitter.com/reportfromNL/status/1393495146390560769;;post;75;4659;reportfromNL;4659;5.1;;;Brief van [Liander]: ministerie van EZK is bezig met een wet, waarin komt te staan dat iedereen een geschikte meter voor teruglevering moet hebben. Ook als je geen stroom opwekt en teruglevert. Daarom moet mijn meter vervangen worden. Maar klopt dat wel? Welke wet is dat? #dtv;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-14 11:17;https://twitter.com/Ftd_idus/status/1393133247178158082;;post;;37;Ftd_idus;37;0.6;;;[Liander] wil stop op plaatsen zonnepanelen bedrijfsdaken, ‘er is te weinig capaciteit’ https://t.co/Huz8UpkeQO  niet alleen bedrijfsdaken, er is al te kort capaciteit voor particuliere daken hier.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-14 09:39;https://twitter.com/SolarMagazineNL/status/1393108730707861511;;post;;3612;SolarMagazineNL;3612;1.3;;;Solar Magazine - [Liander]: opnieuw knelpunt stroomnet Friesland opgelost, nieuwe problemen Gelderland en Noord-Holland https://t.co/MbKdkCiaci;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-13 20:34;https://twitter.com/LFE_Foundation/status/1392911203144503303;;post;;463;LFE_Foundation;463;0.8;;;"A new [@Alliander] blog is live on the #LFEnergy website: ""[Alliander] and It’s Open Source Mission"".  “By building an open source ecosystem, we contribute to a digital and sustainable energy system of the future”.  https://t.co/p3V9563aSt  #opensource #digitalization #powergrid";twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-13 18:20;https://twitter.com/ictbaneninnl/status/1392877361108897792;;post;;91;ictbaneninnl;91;0.4;;;Netarchitect Energie(transport)systeem bij [Liander] https://t.co/9MOKr7L2wX;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-13 18:07;https://twitter.com/MedemblikNL/status/1392874080924315650;;post;;629;MedemblikNL;629;0.5;;;[Liander] wil stop op plaatsen zonnepanelen bedrijfsdaken, ‘er is te weinig capaciteit’ https://t.co/MkUmENL2D9;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-13 17:30;https://twitter.com/ICTerGezocht/status/1392864721376792581;;post;;1877;ICTerGezocht;1877;0.5;;;Vacature Technicus Datatransmissie & Telecommunicatie bij [Qirion] regio Amsterdam Gooi #ict #vacatures #amsterdam https://t.co/lzRh9kJQg0;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-13 17:25;https://twitter.com/Medemblikactuee/status/1392863704165801990;;post;;1540;Medemblikactuee;1540;1.2;;;"Nu op Medemblik Actueel: ""[Liander] wil stop op plaatsen zonnepanelen bedrijfsdaken, 'er is te weinig capaciteit'"" |  #bedrijfsdaken #capaciteit #liander #plaatsen #stop #zonnepanelen  https://t.co/XcDLKgRVA5 https://t.co/2khGEE9qZA";twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-13 08:06;https://twitter.com/peter_schat/status/1392722890328625152;-;post;;328;peter_schat;328;2;;;#Zonnepanelen op grote daken kent veel supporters. Maar er is wel een probleem: in het landelijk gebied is m2 genoeg, maar de kabels van [#Liander] zijn vaak nog veel te dun. Een voorbeeld van een boze bollenboer in de #Noordkop https://t.co/3QgW9UNXgM;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:55;https://twitter.com/harryspek/status/1392569115148275716;-;post;;355;harryspek;355;2.1;;;[Liander]. Niet enthousiast over buurtbatterijen. Wel proef mee gedaan. Energie leveren aan marine vanaf zonnepanelen op woonhuis-dak is niet mogelijk. Laag vermogen, ander deel netwerk. Beter om bij overschot zelf energie op te slaan.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:50;https://twitter.com/harryspek/status/1392567920652341249;;post;;355;harryspek;355;2.1;;;D66. Over waterstof. Over energie-opslag.  Verwijst naar eerdere motie van D66 over waterstof. Misschien toch gesprek [Liander]-gemeente hierover. Kan dan ook over buurtbatterijen gaan. Is vraag aan wh.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:48;https://twitter.com/harryspek/status/1392567336272605189;-;post;;355;harryspek;355;2.1;;;Wh. Zonneweides zitten op ander deel van het netwerk dan de particulieren, en particulieren hebben daar dus geen last van. [Liander]: Plaats zonneweides vlakbij grote afnemers, dan heb je [Liander] niet nodig. Energie dan rechtstreeks naar de klant, geen net nodig.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:31;https://twitter.com/harryspek/status/1392563074557784065;;post;;355;harryspek;355;2.1;;;[Liander] houdt zich niet bezig met al of niet gas tijdelijk handhaven.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:30;https://twitter.com/harryspek/status/1392562896857616395;;post;;355;harryspek;355;2.1;;;[Liander]. Er lopen ook proeven om het overschot te verdelen tussen gebruikers. Bij nieuwbouw is de visie van de gemeente en de projectontwikkelaar belangrijk. Wat vervolgens wordt aangelegd is toekomstvast.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:28;https://twitter.com/harryspek/status/1392562368295718919;;post;;355;harryspek;355;2.1;;;[Liander].  Tarieven energieleveranciers. Staat los van netbeheerder. Er loopt een proef met differentiatie in transportkosten, a la dag- en nachttarief.  Energie-overschotten worden teruggebracht naar het trafo-station of verder terug.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:24;https://twitter.com/harryspek/status/1392561380247625728;;post;;355;harryspek;355;2.1;;;BB. Kan [Liander] de afname van energiegebruik stimuleren?  Kan bv ook met tarief invloed worden uitgeoefend op het gebruik? Wijst op acties van Woningstichting inzake zonnepanelen op daken van woningen.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:21;https://twitter.com/harryspek/status/1392560541617598468;;post;;355;harryspek;355;2.1;;;Dialoog [Liander]-VVD.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:20;https://twitter.com/harryspek/status/1392560288428445699;;post;;355;harryspek;355;2.1;;;[Liander] en VVD snappen elkaar nog niet helemaal. En ik snap het ook nog niet. [Liander]. Kleinverbruik wordt gewoon aangesloten. Grootverbruik. Bedrijven en schoolgebouwen. [Liander] heeft aansluitplicht maar geen leveringsplicht. Gevolg is dan voor het bedrijf.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:15;https://twitter.com/harryspek/status/1392559011392851973;;post;;355;harryspek;355;2.1;;;[Liander]. In een straat wordt het wel toekomstvast. Wel plek nodig voor bv transformatorstation.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:13;https://twitter.com/harryspek/status/1392558688922177537;;post;;355;harryspek;355;2.1;;;[Liander] heeft scenariostudies gedaan, rekening houdend met gemeentelijke plannen. Gaat ook om beleid rond elektrisch vervoer (bv laadpalen). Kijken ook naar economische groei, en naar ontwikkelingen rond waterstof. Streven is om in 2030 te kunnen voldoen aan wat dan nodig is.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:08;https://twitter.com/harryspek/status/1392557352029724672;;post;2;355;harryspek;355;2.1;;;[Liander]. Ontwikkeling windpark kost veel tijd. Daar kan [Liander] dus wel tijdig op reageren.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 21:08;https://twitter.com/harryspek/status/1392557188812611589;+;post;;355;harryspek;355;2.1;;;[Liander]. Gaat niet over waterstof. Maar geeft wel goede raad. [Liander] is netwerkbeheerder. Initiatieven van anderen zijn altijd mogelijk. Afgelopen jaren gaat ontwikkeling erg snel, bv bij zonnepanelen. Beslissingen over investeringen hebben tijd nodig.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 20:58;https://twitter.com/harryspek/status/1392554879948935172;;post;;355;harryspek;355;2.1;;;CDA. Beetje specialistisch lijkt me. Over 380 KV. [Liander] reageert. Genoemde 380 KV is in handen van Tennet.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 20:55;https://twitter.com/harryspek/status/1392553969856221189;+;post;;355;harryspek;355;2.1;;;[Liander] is niet van de batterijen omdat men daarmee energieleverancier wordt.  In woningen kan batterij misschien geplaatst worden, maar dan goed kijken hoe die gebruikt kan worden. Moet dan voorlopig los van het net gebeuren.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 20:53;https://twitter.com/harryspek/status/1392553423829143569;;post;4;355;harryspek;355;2.1;;;"[Liander]. Belangrijk om ""zon op dak"" te blijven stimuleren. Bestaande salderingsregeling gaat veranderen. Energie in toekomst zelf gebruiken (en misschien ook opslaan), niet meer terugleveren aan het net.";twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 20:47;https://twitter.com/harryspek/status/1392551918937989122;;post;;355;harryspek;355;2.1;;;[Liander] pleit voor soepele vergunningsprocedures om snelheid van het werk te verhogen.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 20:18;https://twitter.com/harryspek/status/1392544795696971776;;post;;355;harryspek;355;2.1;;;Woord is aan twee mensen van [Liander].  Presentatie staat bij de vergaderstukken van deze vergadering.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 20:17;https://twitter.com/harryspek/status/1392544455601819648;;post;;355;harryspek;355;2.1;;;Nu item [Liander]. Wh Duijnker is ook aanwezig. Eerst presentatie, dan rondje vragen aan [Liander], daarna nog eventuele politieke vragen voor de wethouder.;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 14:46;https://twitter.com/LianderNL/status/1392461199728644099;-;post;;19688;LianderNL;19688;3.2;;;#Stroomstoring #Voorhout (postcode 2215 en 2216) is opgelost. De oorzaak is een onvoorzien probleem in een verdeelstation. Excuses voor het ongemak. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 14:44;https://twitter.com/broekmansvenlo/status/1392460560839675904;+;post;;1981;broekmansvenlo;1981;3.2;;;Na de PLUS Erwin [Kenter] in #Best nu een mooie 2e uitbreiding in #Brabant : #Albertheijn #Deurne Bedankt @venloverkoelt @MTheewen https://t.co/kO0ZToyAee;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 13:15;https://twitter.com/LianderNL/status/1392438250564997123;-;post;;19689;LianderNL;19689;3.2;;;#Stroomstoring #Boijl #Ensloo #Makkinga #Nijeberkoop (postcode 8392, 8422, 8423 en 8424). Onze monteurs zijn onderweg. De verwachte eindtijd is 15.15 uur. Meer informatie over deze storing is te vinden op https://t.co/EIREjAeSEL. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 12:59;https://twitter.com/LianderNL/status/1392434332619493376;-;post;6;19688;LianderNL;19688;3;;;#Stroomstoring #Voorhout (postcode 2215 en 2216). Onze monteurs zijn onderweg. De verwachte eindtijd is 15.00 uur. Meer informatie over deze storing is te vinden op https://t.co/8mVKNZiDst. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 11:37;https://twitter.com/LianderNL/status/1392413500178419712;-;post;2;19684;LianderNL;19684;3;;;#Stroomstoring #Amsterdam (postcode 1031). Onze monteurs zijn onderweg. De verwachte eindtijd is 13.45 uur. Meer informatie over deze storing is te vinden op https://t.co/JGv7mj1MHx. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 10:41;https://twitter.com/AlleStoringen/status/1392399462761476098;-;post;;11188;AlleStoringen;11188;2.3;;;Volgens gebruikersmeldingen zijn er sinds 10:41 problemen bij [Liander]. https://t.co/PxtItyGdln Retweet als je ook problemen ondervindt #lianderstoring;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 10:39;https://twitter.com/LianderNL/status/1392398892260593664;-;post;2;19683;LianderNL;19683;3;;;#Stroomstoring #Badhoevendorp #Lijnden (postcode 1171 en 1175). Onze monteurs zijn onderweg. De verwachte eindtijd is 12.45 uur. Meer informatie over deze storing is te vinden op https://t.co/brpsie6eNx. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-12 10:37;https://twitter.com/LianderNL/status/1392398562399506434;-;post;;19683;LianderNL;19683;3;;;#Stroomstoring #Putten #Zeewolde (postcode 3881 en 3897). Onze monteurs zijn onderweg. De verwachte eindtijd is 11.30 uur. Meer informatie over deze storing is te vinden op https://t.co/smH3L4Xixn. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-11 13:29;https://twitter.com/sandorlokenberg/status/1392079526667112451;+;post;;1110;sandorlokenberg;1110;0.6;;;@Vacatures_Asset Mooie vacatures bij [Alliander] op het gebied van asset management en asset beheer #elektotechniek https://t.co/tm2qle8h9K;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-11 11:30;https://twitter.com/LianderNL/status/1392049547615084544;-;post;3;19688;LianderNL;19688;2.7;;;#Stroomstoring #Hindeloopen #Workum (postcodes 8711, 8713). Onze monteurs zijn onderweg. De verwachte eindtijd is 13:30 uur. Meer informatie over deze storing is te vinden op https://t.co/cAkqPoz8PB. [#Liander];twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-10 12:26;https://twitter.com/groot_waterland/status/1391701249175719941;;post;;3080;groot_waterland;3080;0.6;;;Werkzaamheden door [Liander]: omleidingen in centrum Edam https://t.co/jHR32EvilZ https://t.co/bJwuHw9BZl;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-10 09:42;https://twitter.com/RaadDenHelder/status/1391659880356925441;;post;;782;RaadDenHelder;782;1.6;;;In de krant is bij de cie S&B 12/5 een verkeerde agenda geplaatst. De juiste agenda is:  - Voorstel tot het afgeven van een ontwerp-VVGB omgevingsvergunning nieuwe toegangspoort wachtgebouw en entree Vliegkamp De Kooy. - Presentatie [Liander] over het electriciteitsnet. #Raad0223 https://t.co/YBPoSO9QEW;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-10 09:00;https://twitter.com/Klacht_NL/status/1391649432278556673;-;post;;1241;Klacht_NL;1241;0.6;;;Er staan nog 66 klachten over [Liander] op https://t.co/s8ifVv0DFc die niet zijn opgelost, zie https://t.co/aY9W1Y4H55;twitter;
"""Alliander"" OR ""Liander"" OR ""Qir...";2021-05-10 07:30;https://twitter.com/ICTerGezocht/status/1391626563033214978;;post;;1878;ICTerGezocht;1878;0.5;;;Vacature Technicus Datatransmissie & Telecommunicatie bij [Qirion] regio Amsterdam Gooi #ict #vacatures #amsterdam #systemengineering #telecomengineer https://t.co/C38cV9oe8a;twitter;
