zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Nederlandse Energie Maatschappi...";2021-04-12 09:20;https://twitter.com/huismanmarcel/status/1381507546234695680;+;post;4;1116;huismanmarcel;1116;1.1;;;Huisarts lekker bereikbaar. ‘U bent op het ogenblik wachtende nummer 12.’ En dat dag in dag uit. Mooi man. Misschien kunnen ze samenwerken met de [Nederlandse Energie Maatschappij]. Die bellen tenminste wel altijd terug.;twitter;
"""Nederlandse Energie Maatschappi...";2020-10-01 13:00;https://twitter.com/Remcomb/status/1311622007251972097;-;post;2;613;Remcomb;613;1.2;;;Nu al twee mensen bij mij aan de deur geweest met zeer vervelende ervaringen met de [Nederlandse Energie Maatschappij]. Hebben die maatschappijen ook een overkoepelende organisatie die een beetje op hun doen en laten let?;twitter;
"""Nederlandse Energie Maatschappi...";2020-08-26 21:09;https://twitter.com/JanHoekzema/status/1298699078637887489;;post;2;774;JanHoekzema;774;3.2;;;Kijk uit met de [Nederlandse Energie Maatschappij] @NLEnergie. Ze hanteren enorme opzegboetes. Dus sluit geen contract met ze af. #Energie;twitter;
"""Nederlandse Energie Maatschappi...";2020-08-25 23:50;https://twitter.com/RedondoMusicNL/status/1298377116019576835;;post;;7186;RedondoMusicNL;7186;1.1;;;Benieuwd vanuit welke stad de [Nederlandse Energie Maatschappij] morgen weer zakelijk gaat bellen.;twitter;
"""Nederlandse Energie Maatschappi...";2020-08-14 09:27;https://twitter.com/FD_Nieuws/status/1294173889254379525;;post;;106762;FD_Nieuws;106762;42.3;;;Op school zat hij al in de handel. Later zette Pieter Schoen de [Nederlandse Energie Maatschappij] op, dat met omstreden verkoopmethoden klanten trok. Nu is hij investeerder en jurylid op tv. https://t.co/gppsotJrsQ https://t.co/UraaMej4ZA;twitter;
"""Nederlandse Energie Maatschappi...";2020-07-22 20:15;https://twitter.com/Marckonijn/status/1286001979983093761;;post;7;470;Marckonijn;470;4.5;;;Hoi @Stedin, ik werd gebeld door +3110-3027875, een hele brutale chick van de [Nederlandse Energie Maatschappij]. Die houdt een of ander lulverhaal dat ik klant ben van Stedin. Met andere woorden: jullie naam wordt misbruikt.;twitter;
"""Nederlandse Energie Maatschappi...";2020-06-03 08:00;https://twitter.com/RechtUitRdam/status/1268059841324617729;;post;;1508;RechtUitRdam;1508;4.1;;;.@HaraldSwinkels maakte samen met Pieter Schoen de [Nederlandse Energie Maatschappij] groot, verkocht dat bedrijf en maakt nu films.🎥  Die bijzondere loopbaan was onderwerp van gesprek in de RUR Lunchbreak.  Bekijk het hele gesprek op RUR via https://t.co/ynDvwfCyOh https://t.co/9FEEqOUsrN;twitter;
"""Nederlandse Energie Maatschappi...";2020-06-03 07:49;https://twitter.com/JanDirkStouten/status/1268057180621733888;;post;;39225;JanDirkStouten;39225;3.8;;;Samen met zijn Pieter Schoen  maakte @HaraldSwinkels de [Nederlandse Energie Maatschappij] groot. Nadat ze dat bedrijf verkochten, stapte Swinkels de filmwereld in. Daarover vertelde hij dinsdag in de RUR Lunchbreak.  @RechtUitRdam https://t.co/WTGgvc4Evl;twitter;
"""Nederlandse Energie Maatschappi...";2020-06-02 08:00;https://twitter.com/RechtUitRdam/status/1267697455501438979;;post;2;1508;RechtUitRdam;1508;4.2;;;.@HaraldSwinkels richtte samen met Pieter Schoen de [Nederlandse Energie Maatschappij] op. Daarmee werd hij zeer vermogend & een topondernemer. Swinkels jaagt nu z'n droom na & is filmmaker geworden. Over die bijzondere stap praat hij in de RUR Lunchbreak.  Live om 12 uur op RUR! https://t.co/d1IUaTDHuZ;twitter;
"""Nederlandse Energie Maatschappi...";2020-01-31 15:21;https://twitter.com/stonehead/status/1223250051415334912;-;post;;1356;stonehead;1356;5.8;;;Coldcalled by the '[Nederlandse Energie Maatschappij]' (010 8432918) - never heard of them - who apparently think they know my address, and pretend to have called me 3 years ago. Fuck off.;twitter;
"""Nederlandse Energie Maatschappi...";2019-10-25 13:55;https://twitter.com/beuys_noise/status/1187699273070198785;;post;;10;beuys_noise;10;4.3;;;Zuckerberg die voor AOC de “International Fact Checking Organization” noemt doet me denken aan toen er ooit op TV reclames waren van de zogenaamde “[Nederlandse Energie Maatschappij]”;twitter;
"""Nederlandse Energie Maatschappi...";2019-09-03 13:16;https://twitter.com/energieprijzen_/status/1168845278700593152;;post;;1481;energieprijzen_;1481;0.6;;;Reclame [Nederlandse Energie Maatschappij] ‘niet kwetsend’ - https://t.co/gK8DkcTDlM;twitter;
"""Nederlandse Energie Maatschappi...";2019-09-03 13:15;https://twitter.com/energieprijzen_/status/1168844852173398020;-;post;;1481;energieprijzen_;1481;0.6;;;Klachten over reclame van [Nederlandse Energie Maatschappij] - https://t.co/axg3jnmSxy;twitter;
"""Nederlandse Energie Maatschappi...";2019-08-29 13:23;https://twitter.com/ReviewNederland/status/1167034917492088833;;post;;40;ReviewNederland;40;0.5;;;Vroegindeweij vindt [Nederlandse Energie Maatschappij] | NLE een 2 waard. Zie: https://t.co/7SwTNwcfSc;twitter;
"""Nederlandse Energie Maatschappi...";2019-07-02 09:02;https://twitter.com/De_Ondernemer/status/1145950783848034306;;post;;26687;De_Ondernemer;26687;2.5;;;Luister straks (10 uur) live mee naar De Ondernemer op @newbusradionl: Anna Neeltje de Boer ontvangt @HaraldSwinkels, voormalig ceo van de [Nederlandse Energie Maatschappij] @NLEnergie in de studio. Daarna terug te luisteren op oa https://t.co/6p1YMb6VlG, @SoundCloud en @SpotifyNL.;twitter;
"""Nederlandse Energie Maatschappi...";2019-05-26 09:02;https://twitter.com/AMartBarbeigh/status/1132542447706263552;+;post;;11;AMartBarbeigh;11;0.4;;;😉🌺🎄😂😁🌾🌝🌿🐇😌🐿🦚🍃🌵🙂🦡🐑🦜☺️🦃😅🙃🦌🦝🤣😇🦔🐩🐕😊 @ [Nederlandse Energie Maatschappij] (Rotterdam Building, floor 4/5) https://t.co/tfgk4fZN6q;twitter;
"""Nederlandse Energie Maatschappi...";2019-02-14 17:49;https://twitter.com/thomasdeheide/status/1096088969756979201;;post;;1066;thomasdeheide;1066;2.4;;;Boeiend gesprek tussen de jonge ondernemer Bob Rebel en ervaren rot Pieter Schoen. Beluister de nieuwste aflevering van onze FD/BNR podcast #TheLuckyOnes >>>;twitter;
