zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Eneco"" (src:twitter) extra:ispo...";2021-05-20 20:27;https://twitter.com/amleeftink/status/1395446096688783363;;post;;250;amleeftink;250;3.1;;;Kijk naar een programma op #RTLXL via de app. Uiteraard wordt het onderbroken door reclame. 5 stuks maar liefst. Moet je raden welke 5...... Lidl Fluoranje pak. Lidl Fluoranje pak.  Lidl Fluoranje pak.  Lidl Fluoranje pak. En iets met [Eneco].... #overkill;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-20 18:30;https://twitter.com/ArgusMedia/status/1395416587847536641;;post;;21179;ArgusMedia;21179;0.6;;;News story: Dutch firms [@Eneco], @CertiQ and @FlexiDAO will trial time-based renewable power certification in the Netherlands for the first time as part of the #EnergyTag initiative: https://t.co/DipYCueg7Y | #ArgusPower #renewables #windpower https://t.co/TSyfLAXuI2;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-20 17:05;https://twitter.com/Piet_Heyn/status/1395395174134599680;+;post;2;12574;Piet_Heyn;12574;3.5;;;#Energieprijzen omhoog geschoten: ‘Kijk goed wanneer je #overstapt van #leverancier’ [Eneco] duur en niet correct, Advies Essent goedkoop Correct! ! https://t.co/ZS42zPBo4r;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-20 13:46;https://twitter.com/PeelEnergie2014/status/1395345177871519745;;post;2;199;PeelEnergie2014;199;1.2;;;Vandaag is bij de Boebadoe Farm in Beringe de PPA (stroomleveringsovereenkomst) tussen Windpark Egchelse Heide en [Eneco]/OM getekend waardoor Peel Energie straks lokaal opgewekte stroom aan burgers en bedrijven in Peel en Maas kan leveren https://t.co/SylkSt80Oh https://t.co/IpIzeOAtEk;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-20 11:24;https://twitter.com/luzAraoz/status/1395309485338603520;;post;10;202;luzAraoz;202;0.8;;;How [@Eneco] can ruin your life in 4 steps.  step 1. They tell you your heating system is through electricity, not gas. Since you already have an electricity company, you ask them if its necessary to get a contract with them (I'm expat, ok?). They say no;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-20 00:15;https://twitter.com/BartosDiagos/status/1395141133324460037;;post;6;40;BartosDiagos;40;2.1;;;@fvdemocratie ik zou me even verdiepen in [Eneco] als ik jullie was..;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-19 18:58;https://twitter.com/FrankTarantola/status/1395061209565646853;-;post;2;70;FrankTarantola;70;0.6;;;[@Eneco] is er een storing met toon? Ik heb geen verbinding met de service center (code d03) maar internet werkt prima;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-19 14:38;https://twitter.com/Oktay_resmi/status/1394995982081970179;+;post;2;47;Oktay_resmi;47;0.4;;;[@Eneco] is in mijn ogen van hoog in mijn bol tot onder mijn tenen gekelderd. Nooit meer bedankt en vaarwel;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-19 14:26;https://twitter.com/VeloStatistics/status/1394992958739464194;;post;;1349;VeloStatistics;1349;1.2;;;@KarstenKroon Volgens mij heb je maar één etappewedstrijd samen met Contador gereden. Ik heb jullie toen beide gezien, [Eneco] Tour 2012. Eerste wedstrijd na dopingschorsing Alberto.;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-19 14:24;https://twitter.com/TenneTTSO/status/1394992361764233220;;post;;6788;TenneTTSO;6788;2.2;;;[@Eneco] , @CertiQ en @flexidao gaan voor het eerst in NL tijdsgebonden groene stroom testen. Een transparanter certificeringssysteem geeft particulieren en bedrijven nauwkeuriger inzicht in #duurzaamheid #stroomverbruik.  Lees meer: https://t.co/0PV2egXzai;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-19 13:16;https://twitter.com/reNEWS_/status/1394975236488110082;;post;;15907;reNEWS_;15907;0.7;;;[Eneco], CertiQ and FlexiDAO will test time-bound green electricity for the first time in the Netherlands, measuring power production and consumption. See more at https://t.co/ecXgKwTUov;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-19 13:13;https://twitter.com/OffshoreWINDbiz/status/1394974511976624131;;post;;13942;OffshoreWINDbiz;13942;0.6;;;Dutch Start Time-Based Green Electricity Certification Project https://t.co/1PQ7kOAhdM #offshorewind [@Eneco] @EnecoNieuws @CertiQ @flexidao;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-19 10:10;https://twitter.com/EnecoBE/status/1394928313953619968;;post;2;3131;EnecoBE;3131;1.9;;;De reportage over [Eneco] #Energysquare op @KanaalZCanalZ gemist? Leer hoe onze klant uit de glastuinbouw z'n WKK's aanstuurt, zelf elektriciteit verhandelt en inspeelt op marktopportuniteiten dankzij ons online #energiemanagement platform.  https://t.co/cLfRdLvnma;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-19 08:02;https://twitter.com/Annala0805/status/1394896219122569220;;post;5;1111;Annala0805;1111;8.6;;;[@Eneco] goedemorgen. Ik wil graag t contract van m’n vader opzeggen per nu. Nee er is geen eind datum, sleutels gewoon ingeleverd van het pand. DM voor overlijdingsakte;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-18 13:06;https://twitter.com/AbdoelHary/status/1394610396611362819;;post;3;369;AbdoelHary;369;68.9;;;De deal die er nooit had mogen komen, gaat nog eens 3 miljoen extra kosten. Betaald met [Eneco]-geld v/d Haagse burger. Als bewoner van Transvaal of Laak kun je schreeuwen om extra investeringen tot je een ons weegt. Voor bouwbedrijven gelden andere wetten. https://t.co/mJrD6NVJ8x;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-18 13:00;https://twitter.com/JeanneLuca/status/1394608733540470786;;post;4;29;JeanneLuca;29;1.4;;;Fijn voor de 3de keer zelf achter €100 vergoeding aan die ik van [@Eneco] zou krijgen.. zegt die drol net aan de telefoon: ik zie het wel op uw jaar afrekening staan, oké meneer pak ik hem er even bij, waar dan?? Uhh uhh uhh nee toch niet! Jongens echt beloof mensen die shit niet!;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-18 11:00;https://twitter.com/CapitalSpace/status/1394578709395410944;+;post;;1386;CapitalSpace;1386;0.8;;;Going from wasting energy to producing our own was never going to be an easy task, but thanks to our partnership with [@Eneco] that’s exactly what we’ve been able to do. Find out how, here: https://t.co/KutKcFJBMQ #officeworking #businessaccommodation #environment #ecofriendly https://t.co/TLd3pTdUom;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-18 10:05;https://twitter.com/Visje31/status/1394564714231967744;-;post;6;53;Visje31;53;2.2;;;Wat is dat nou [@Eneco] ??? Even de stroom overal er af gooien? Vinden een hoop apparaten (en ik) niet zo plesant! 😡🤬;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-18 09:09;https://twitter.com/COGENVlaanderen/status/1394550645395533826;;post;4;410;COGENVlaanderen;410;0.8;;;Vanavond #WKK in de kijker op @KanaalZCanalZ ! Een reportage van @EnecoBE over WKK in de glastuinbouw en hoe het [Eneco] Energysquare-platform inspeelt op de flexibiliteit.   Vanaf 20 uur in de lus na het Z-Nieuws. De eerste keer komt Z-Energy op uitzending tussen 20u15 en 20u35. https://t.co/AvqDNKK1fB;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-17 18:11;https://twitter.com/Credit_Expo_BE/status/1394324727162884099;+;post;;321;Credit_Expo_BE;321;0.6;;;New post: Betrouwbare data helpen [Eneco] in strijd tegen schulden https://t.co/8sLYnLNpqp;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-17 17:27;https://twitter.com/aarclay/status/1394313599041028096;;post;6;738;aarclay;738;4;;;[@Eneco] Ligt het aan mij, of werkt Toon niet op mijn tablet in landscape stand?;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-17 15:44;https://twitter.com/RE_Source_EU/status/1394287709561163779;;post;;1203;RE_Source_EU;1203;0.7;;;Public sector #PPA between @Rijkswaterstaat and [@Eneco] will power bridges, street lighting, sluices and offices in the #Netherlands with #windpower.  Read more:  https://t.co/dSZ5jRPbnv;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-17 14:27;https://twitter.com/Eneco/status/1394268291670192130;-;post;6;15904;Eneco;15904;3;;;Deel jouw #EurovisieEnergie en win tickets voor het #Songfestival of Eurovisie merchandise. Laat in de [Eneco] container een hysterisch energieke video achter en maak kans op tickets voor het Songfestival of officiële Eurovisie Goodies. https://t.co/SvOXupox8S https://t.co/emt9kO1eC3;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-17 11:59;https://twitter.com/WindEurope/status/1394230991842127873;;post;2;46632;WindEurope;46632;0.7;;;Governments can make a big contribution to #decarbonisation by making sure they use renewable #electricity. With a new #PPA the  🇳🇱 public sector is stepping up its ambitions to act as an example for successful #climateaction.  https://t.co/Gxdm6TTBY3  @NWEAWind [@Eneco];twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-17 11:32;https://twitter.com/raadzoetermeer/status/1394224207966490629;;post;;1788;raadzoetermeer;1788;0.8;;;Dinsdag 18 mei 19.30-23.30 uur #raad079 commissie Plenair. Oa over Quickscan Rekenkamercommissie invoering Omgevingswet, toelichting op/beantwoording technische vragen Jaarrekening 2020 en afwegingskader Investeringsfonds op basis van [Eneco]-middelen. Zie https://t.co/cKoIpllkWb;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-17 11:30;https://twitter.com/StolkCorine/status/1394223868689137664;;post;16;324;StolkCorine;324;9.5;;;Het kost maar € 58.000 om iedereen te kunnen laten meedoen. Hoeveel [Eneco]-miljoenen kwamen er ook alweer binnenvaren? 🤔 #Ridderkerk  https://t.co/gXpocIu4ab;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-17 11:29;https://twitter.com/aarclay/status/1394223605219827712;;post;2;739;aarclay;739;4;;;[@Eneco] Wij zitten te denken om over binnenkort over te stappen op zonnepanelen. Echter vroeg ik mij af wat de stappen zijn om 'Toon op Zon' als add-on erbij te nemen.;twitter;
"""Eneco"" (src:twitter) extra:ispo...";2021-05-17 10:13;https://twitter.com/Tim_kees/status/1394204369504047105;;post;;43;Tim_kees;43;0.7;;;Je stelt vragen over je jaarnota en wordt niet geholpen! Verbreken de verbinding gewoon [@Eneco];twitter;
